Actual,CNN_Prediction,Real_SNN_Prediction,True_Hybrid_Prediction,CNN_Error,SNN_Error,Hybrid_Error
17.6846162,17.40643412698598,17.614207574022725,17.489543744219258,0.278182073014019,0.07040862597727582,0.19507245578074262
17.8692435,16.633444734705403,17.13990432847829,16.836028643740132,1.2357987652945965,0.7293391715217084,1.0332148562598675
17.0226782,16.40705842603536,17.894146748674824,17.00189382661672,0.6156197739646423,-0.871468548674823,0.02078437338328243
15.1936643,15.565285929335072,16.258918591631367,15.842738934648946,-0.37162162933507226,-1.0652542916313674,-0.6490746346489455
13.380734299999999,13.844571717871144,13.132302709711507,13.559664078844502,-0.4638374178711455,0.24843159028849193,-0.17892977884450367
11.071367,12.302755662096455,11.617022582186177,12.02846223939748,-1.231388662096455,-0.5456555821861766,-0.9570952393974803
10.597827800000001,11.196164914263203,9.544014760149434,10.535304852617696,-0.5983371142632024,1.0538130398505672,0.06252294738230546
10.681733000000001,10.810664483202412,9.691289254320576,10.36291391481252,-0.1289314832024111,0.9904437456794248,0.3188190851874815
10.8586613,10.97878224481435,10.151567288530781,10.647896119249776,-0.1201209448143512,0.7070940114692181,0.210765180750224
11.646016499999998,11.91995508302541,10.40101034273,11.312377043856099,-0.2739385830254122,1.245006157269998,0.33363945614389934
13.2032321,13.43024868596883,12.6052180014977,13.100236364496663,-0.22701658596883156,0.5980140985022988,0.1029957355033364
14.3763109,15.182521291864827,14.890570857418492,15.065741130007222,-0.8062103918648269,-0.5142599574184921,-0.6894302300072219
15.4875959,15.567216285360768,15.364438065184071,15.486105033052876,-0.07962038536076754,0.12315783481592923,0.001490866947124303
16.4807693,16.181165882242635,15.929123469484761,16.080348917139485,0.2996034177573641,0.5516458305152376,0.4004203828605135
17.3158005,16.92883188356252,17.10466606248708,16.99916560281606,0.3869686164374819,0.21113443751292138,0.3166348971839419
18.1329875,17.390996762407735,17.36232478250356,17.379528113497212,0.7419907375922641,0.7706627174964389,0.7534593865027865
18.6209807,17.886185475481465,18.39992267717214,18.091680356157735,0.7347952245185354,0.22105802282786158,0.5293003438422659
18.4281502,18.100277968538716,18.990261384142354,18.45627147783132,0.32787223146128497,-0.5621111841423527,-0.02812127783131757
18.3656105,18.370496102465108,18.83621008027883,18.556781598223164,-0.004885602465108718,-0.4705995802788294,-0.19117109822316536
18.8778652,18.074746438158467,18.592157193315938,18.28171093095632,0.8031187618415316,0.28570800668406093,0.5961542690436801
19.3320651,18.415933438433125,18.928878613604024,18.621111699236348,0.916131661566876,0.40318648639597754,0.7109534007636533
19.104618300000002,18.616813489092305,19.265125580919698,18.876138516558125,0.4878048109076971,-0.16050728091969546,0.2284797834418768
18.1012064,18.442344971788838,18.82994682420583,18.597385712755635,-0.34113857178883933,-0.7287404242058315,-0.4961793127556362
17.5307647,17.647307702196553,17.639797993792012,17.644303866518452,-0.11654300219655411,-0.1090332937920131,-0.11353916651845353
17.4059542,16.720076271189168,17.32318813432546,16.96132094491811,0.6858779288108323,0.08276606567454081,0.44463325508188944
16.2673712,15.668304570806935,15.947689362657979,15.780058570993855,0.5990666291930644,0.3196818373420207,0.48731262900614425
14.3070899,14.325123854769185,15.715600916040852,14.881314673317387,-0.018033954769185456,-1.408511016040853,-0.574224773317388
12.7373766,12.853481956613972,12.222815819872334,12.601215430391743,-0.11610535661397314,0.514560780127665,0.13616116960825586
10.9092179,11.968024083269551,11.074834414614156,11.610748120439961,-1.0588061832695512,-0.16561651461415572,-0.7015302204399614
10.5468342,11.496126004351094,10.376547166002705,11.048294373644307,-0.9492918043510947,0.17028703399729395,-0.5014601736443076
10.7188039,11.411549874437764,10.06788332094045,10.87408310998769,-0.6927459744377646,0.6509205790595498,-0.1552792099876914
11.0550449,11.700585194719746,10.370385953081563,11.168505498064473,-0.6455402947197459,0.6846589469184376,-0.1134605980644725
11.798843,12.572962113512471,11.234959908617451,12.0377610408196,-0.7741191135124712,0.5638830913825483,-0.2389180408196001
13.4490178,14.174399860990956,13.005892940653279,13.706996985567525,-0.725382060990956,0.44312485934672097,-0.25797918556752464
14.8412085,15.316673436058476,14.936249905122235,15.164504029644444,-0.47546493605847573,-0.09504140512223458,-0.32329552964444375
15.8985168,16.013968773973897,15.507291384829,15.811297842157796,-0.11545197397389728,0.3912254151710002,0.08721895784220379
17.2208882,16.69714219201894,16.4534002028832,16.59964544404836,0.5237460079810603,0.7674879971168025,0.6212427559516414
18.4406024,17.45278961290212,17.92266971696706,17.640741654528096,0.9878127870978801,0.5179326830329387,0.7998607454719036
19.3141644,18.200139351976826,18.575868912828877,18.35043127168508,1.1140250480231728,0.738295487171122,0.9637331283149209
20.1625583,18.810623952043965,19.489313908709004,19.082099743975117,1.3519343479560355,0.6732443912909964,1.0804585560248832
20.96368,19.254777260912373,20.740144559038594,19.848924466265156,1.7089027390876268,0.2235354409614061,1.1147555337348436
21.539690800000002,19.66192276109548,21.088589020861104,20.232589551104024,1.8777680389045237,0.4511017791388987,1.3071012488959788
22.081329399999998,19.974048920763448,21.465785332811787,20.570743390215352,2.1072804792365503,0.6155440671882104,1.510586009784646
22.525222000000003,20.207585641039326,21.645430871141865,20.7827242099175,2.3176363589606765,0.8797911288581375,1.7424977900825027
22.6805245,20.189872094286397,21.311693020952656,20.638600655687764,2.490652405713604,1.3688314790473441,2.0419238443122367
22.0765254,19.950607129229024,20.985064335955098,20.364390202654317,2.1259182707709776,1.0914610640449034,1.7121351973456846
21.3774825,19.476448365343526,20.845961400164082,20.02425367463918,1.9010341346564736,0.531521099835917,1.3532288253608193
