Actual,CNN_Prediction,Real_SNN_Prediction,True_Hybrid_Prediction,CNN_Error,SNN_Error,Hybrid_Error
21.326969100000003,18.681155987871602,20.695199319017842,19.486773320330098,2.645813112128401,0.631769780982161,1.840195779669905
20.1134732,17.817305871141865,20.318203755510762,18.817664929521992,2.296167328858136,-0.20473055551076058,1.295808270478009
17.971091299999998,16.949568339479878,18.055165120256856,17.3918071471581,1.0215229605201195,-0.08407382025685806,0.5792841528418968
15.9041465,14.918727085782006,16.195705720079854,15.429518529070332,0.9854194142179935,-0.29155922007985424,0.47462797092966724
13.5468281,12.964879103792622,14.020322986734822,13.387056537760213,0.5819489962073785,-0.4734948867348212,0.15977156223978817
12.9105679,12.295275756014302,12.928021141184285,12.548373767031148,0.6152921439856982,-0.017453241184284707,0.3621941329688525
12.915413700000002,11.969171830309346,12.289168664110615,12.097170420778706,0.946241869690656,0.6262450358893865,0.8182432792212957
13.1012778,12.131157227648213,13.10855371583791,12.522115775240376,0.970120572351787,-0.007275915837910318,0.5791620247596239
13.889833799999998,12.831418224466756,13.75310916532369,13.200094529283955,1.0584155755332425,0.1367246346763089,0.6897392707160428
15.5695703,14.438821085585072,15.874486275804951,15.013087146771863,1.1307492144149283,-0.3049159758049509,0.5564831532281378
17.3633086,16.85884053338857,17.453725644243672,17.096794673098042,0.5044680666114303,-0.09041704424367225,0.26651392690195763
18.5843002,17.69032795060964,19.47453672517629,18.40401155580373,0.8939722493903624,-0.890236525176288,0.18028864419627055
19.906764199999998,18.314527341021016,19.73103315461965,18.881129571093037,1.592236858978982,0.17573104538034912,1.0256346289069604
21.4470458,19.14590198625417,20.435494252336934,19.66173917878957,2.3011438137458313,1.0115515476630677,1.785306621210431
22.516990299999996,19.8860538684258,21.199457474840596,20.41141588319631,2.630936431574195,1.3175328251594003,2.1055744168036874
23.1167475,20.531828232897237,22.375955411089375,21.26947958101125,2.5849192671027623,0.7407920889106236,1.8472679189887486
23.622477200000002,20.82634622682424,22.396254368914082,21.45430976976247,2.7961309731757638,1.22622283108592,2.1681674302375313
24.039651600000003,21.189855881823018,23.102988072527364,21.95510894883962,2.849795718176985,0.9366635274726391,2.0845426511603833
24.5627969,21.63119823564382,23.55578786958547,22.40103418458791,2.93159866435618,1.0070090304145296,2.161762715412088
25.014964900000003,22.07389671434255,23.818555661333516,22.771760769976094,2.9410681856574534,1.1964092386664866,2.2432041300239085
25.037960899999998,22.33227426637502,23.803989239824727,22.920960255754903,2.7056866336249783,1.2339716601752713,2.1170006442450955
24.4017654,22.192218133104756,23.620087453020528,22.763366528643086,2.2095472668952425,0.781677946979471,1.6383988713569124
23.7590023,21.62463791002126,23.27270681489797,22.28386575807424,2.134364389978739,0.4862954851020298,1.4751365419257603
23.7172654,20.388281651628926,22.679727383745625,21.304859944475606,3.3289837483710727,1.0375380162543735,2.412405455524393
22.4406884,19.553753682268574,21.315430470598653,20.25842458833547,2.8869347177314246,1.1252579294013465,2.18226381166453
20.2698457,18.834810563219502,20.95877630342336,19.68439705003591,1.435035136780499,-0.6889306034233584,0.5854486499640927
18.175001,17.23891718019338,17.786693402422383,17.45802766908498,0.9360838198066226,0.3883075975776187,0.716973330915021
14.68258,14.176676341188863,15.538734265459492,14.721499481094792,0.5059036588111372,-0.8561542654594927,-0.038919481094792374
14.060828200000001,13.090513058794453,13.557163425577595,13.277173110140279,0.970315141205548,0.5036647744224059,0.7836550898597228
13.9105223,12.701962062014058,13.557533212793782,13.044190474642232,1.2085602379859424,0.35298908720621824,0.8663318253577685
13.9685346,12.901815005434468,13.750890203607991,13.241445013178303,1.066719594565532,0.21764439639200894,0.7270895868216964
14.5809747,13.762859650743916,14.709097006214574,14.141354569090321,0.8181150492560842,-0.1281223062145731,0.4396201309096792
15.9695101,15.142433860195592,15.262323208940938,15.190389611614659,0.8270762398044091,0.7071868910590631,0.7791204883853418
16.992853,17.604887314928487,18.496495076311543,17.96153051484914,-0.6120343149284864,-1.503642076311543,-0.9686775148491407
17.6975366,17.958037921083882,18.484345265520528,18.168561049593404,-0.2605013210838827,-0.7868086655205282,-0.47102444959340417
18.5633019,18.17676479448171,18.761156865251973,18.410521813524678,0.3865371055182898,-0.19785496525197388,0.15278008647532104
19.3371058,18.66520459283681,19.043693371904805,18.816600152147725,0.671901207163188,0.29341242809519485,0.5205056478522749
19.806968899999998,19.00497228731008,19.660239049089864,19.267079182756856,0.8019966126899192,0.14672985091013402,0.5398897172431418
20.1531505,19.17264635194631,20.21558315385671,19.58982164491506,0.98050414805369,-0.062432653856710374,0.56332885508494
20.836505900000002,19.199563332689717,20.744961568010762,19.817722626818135,1.6369425673102853,0.09154433198924039,1.0187832731818673
21.450048,19.596234151018574,20.64153177369924,20.014353581560567,1.8538138489814244,0.8085162263007604,1.4356944184394322
21.816285699999998,20.230229684008076,21.642649479998067,20.795197793138936,1.5860560159919217,0.17363622000193146,1.0210879068610623
22.2406712,20.715395280016377,22.081293889177754,21.26175481904836,1.525275919983624,0.15937731082224715,0.9789163809516417
22.2071277,20.95068246950002,22.66228086580129,21.63532192338796,1.2564452304999811,-0.4551531658012884,0.5718057766120417
21.397720699999997,20.869774647844746,22.875872441423848,21.67221386064382,0.5279460521552508,-1.4781517414238508,-0.27449316064382145
20.7835734,20.08602411378713,21.629039593828633,20.703230687273457,0.6975492862128725,-0.8454661938286314,0.08034271272654436
20.3011175,18.796257563723042,21.262169190538838,19.782622166765645,1.504859936276958,-0.961051690538838,0.5184953332343554
18.6890598,17.697480031145528,20.271176644457295,18.726958819521382,0.9915797688544714,-1.5821168444572962,-0.03789901952138308
16.5775984,16.57008010972829,16.260254212511494,16.44614989389272,0.007518290271708139,0.317344187488505,0.13144850610727943
14.7182949,14.023866780889943,14.790710684699729,14.330604323042348,0.6944281191100572,-0.07241578469972865,0.3876905769576524
12.5121727,13.339153834474995,14.015285082949116,13.609606333864644,-0.8269811344749947,-1.5031123829491158,-1.097433633864643
11.8635142,12.47978551019521,12.692950078142598,12.565051146639302,-0.6162713101952111,-0.8294358781425988,-0.7015369466393029
11.8427043,11.968083926332906,11.694622584474995,11.858699151171162,-0.1253796263329061,0.14808171552500404,-0.01599485117116295
11.9194607,11.67178113092275,11.998618432177022,11.80251581300588,0.24767956907725086,-0.0791577321770216,0.11694488699412098
12.6213594,12.066273757112935,12.230518885744527,12.131971665514424,0.5550856428870645,0.3908405142554727,0.48938773448557527
14.3651588,13.64913684953542,14.088992782724812,13.825079151285603,0.7160219504645795,0.2761660172751874,0.5400796487143964
15.8507201,15.470271237982228,16.172657796038106,15.751225896967366,0.38044886201777217,-0.3219376960381055,0.09949420303263423
17.2708001,16.545263596666768,17.28353864778371,16.840573617113545,0.725536503333231,-0.012738547783712306,0.4302264828864537
18.4802508,17.3732159816155,18.25961334337087,17.727774926317647,1.107034818384502,0.22063745662913092,0.7524758736823536
19.3240891,18.2331898890862,19.44870836366506,18.719397374285176,1.090899210913797,-0.12461926366506049,0.6046917257148223
19.5222221,18.664630719316914,19.505531140459492,19.000990697039082,0.8575913806830862,0.016690959540508032,0.5212314029609182
18.9843169,19.00573093522878,20.155796834124043,19.465757199419453,-0.021414035228779937,-1.1714799341240436,-0.48144029941945377
18.9619436,18.759887286318257,19.526249714983418,19.066432305468037,0.20205631368174437,-0.5643061149834168,-0.1044887054680359
18.9725584,18.422700472963765,19.076119252336934,18.68406803239675,0.5498579270362356,-0.10356085233693335,0.2884903676032522
18.9356499,18.488236971987202,19.117723294390156,18.7400315486321,0.44741292801279897,-0.18207339439015513,0.1956183513679015
18.8407399,18.47445923913808,19.407542534960225,18.847692795885518,0.3662806608619178,-0.5668026349602258,-0.006952895885518728
18.6360523,18.67129237283559,19.668494530809834,19.07017309297414,-0.03524007283559172,-1.0324422308098349,-0.4341207929741415
17.4851108,18.5484815322289,19.291260071886494,18.84559280504079,-1.0633707322289006,-1.8061492718864933,-1.3604820050407902
16.6289929,17.88224036325307,18.20559198488088,18.011581250322774,-1.2532474632530715,-1.576599084880879,-1.3825883503227736
16.3541573,16.29681558240743,16.28328687776418,16.29140407670827,0.05734171759257123,0.07087042223582074,0.06275322329172894
15.319768100000001,14.668064155472234,15.515683122766927,15.007111736429646,0.6517039445277675,-0.19591502276692552,0.31265636357035476
13.6139922,13.379134126795247,13.39767212499471,13.386549302233174,0.23485807320475338,0.2163200750052905,0.22744289776682614
12.1840598,12.159529276979878,12.3406334601769,12.231970854891255,0.02453052302012182,-0.15657366017689966,-0.047911054891255134
10.3534361,10.97601468194814,11.881370850695088,11.338157006395772,-0.6225785819481402,-1.5279347506950884,-0.984720906395772
9.9081261,10.289629765642598,10.642234154833272,10.430671521318867,-0.3815036656425974,-0.7341080548332712,-0.5225454213188669
9.9312535,10.138478585375264,10.254388638628438,10.18484241594167,-0.20722508537526352,-0.32313513862843735,-0.25358891594166977
9.8693563,10.253820725573018,10.305536099565938,10.274506875170186,-0.3844644255730181,-0.436179799565938,-0.40515057517018604
9.7877518,10.98609597314687,11.199135848177388,11.07131178010793,-1.1983441731468698,-1.4113840481773874,-1.2835599801079294
10.4630263,11.592757292879536,11.789491482866719,11.671450921190694,-1.1297309928795372,-1.3264651828667198,-1.2084246211906944
11.565704199999999,12.303166457308247,12.890691467417195,12.538176365984395,-0.7374622573082483,-1.324987267417196,-0.9724721659843958
12.6641651,13.066636868608906,13.507783480776265,13.243095465792134,-0.40247176860890654,-0.8436183807762649,-0.5789303657921341
13.4994451,13.613698073519185,13.94267464507909,13.74528867830129,-0.11425297351918395,-0.44322954507908996,-0.24584357830128845
14.0357977,14.185154625071004,14.195127733839467,14.189143844736531,-0.14935692507100384,-0.15933003383946698,-0.1533461447365312
14.330578500000001,14.412766137016728,14.778148495448544,14.558919080389455,-0.08218763701672671,-0.4475699954485428,-0.22834058038945315
14.399068799999998,14.407070644987538,15.354870983255818,14.786190786255315,-0.008001844987539641,-0.9558021832558197,-0.38712198625531613
14.490398700000002,14.384857066763356,15.1236243926415,14.680363991154149,0.1055416332366459,-0.6332256926414974,-0.18996529115414695
14.5865306,14.339722880018666,14.286781378878072,14.318546243799641,0.24680771998133366,0.29974922112192814,0.2679843562003583
14.666768300000001,14.467498996151402,14.839104526532605,14.616141193402722,0.19926930384859887,-0.17233622653260383,0.05062710659727898
14.849482,14.786791802240327,15.540582545889333,15.088308104170277,0.06269019775967344,-0.6911005458893325,-0.23882610417027728
14.9299503,14.953837730778172,15.455560156000569,15.154526718748524,-0.023887430778172458,-0.5256098560005693,-0.22457641874852463
14.583437700000001,14.991160415900662,15.963615962160542,15.380142637384846,-0.4077227159006611,-1.3801782621605412,-0.7967049373848454
14.127863300000001,14.400324412477925,14.51410050023885,14.445834823740437,-0.2724611124779237,-0.386237200238849,-0.3179715237404359
14.344076399999999,13.969173678053334,13.865819283617451,13.927831836832478,0.37490272194666474,0.4782571163825473,0.41624456316752045
13.7007076,13.78185124029012,13.90306044448705,13.830334850443318,-0.08114364029012044,-0.20235284448705038,-0.1296272504433187
12.577292700000001,12.98274464238973,12.508306332720235,12.792969294680073,-0.40545194238972826,0.06898636727976637,-0.2156765946800725
11.435034199999999,11.594269343508198,10.897655793322041,11.315623828066304,-0.15923514350819978,0.5373784066779574,0.11941037193369475
9.7884608,10.699397393358662,10.098858662737324,10.459181615007832,-0.9109365933586631,-0.31039786273732517,-0.670720815007833
9.3582007,9.658584900988057,9.174685784471944,9.465024777544453,-0.3003842009880575,0.18351491552805577,-0.106824077544454
9.3885966,9.467104741228535,9.123006650103047,9.329465218676045,-0.07850814122853578,0.2655899498969525,0.05913138132395446
9.2177661,9.358172722948506,9.52186519731374,9.423649617327168,-0.1404066229485057,-0.3040990973137401,-0.2058835173271678
9.0941874,9.908660241259053,9.377028294695332,9.696007558000996,-0.8144728412590538,-0.28284089469533313,-0.6018201580009972
9.770002,10.480107136858418,9.691159554613545,10.164527722490742,-0.7101051368584184,0.07884244538645468,-0.3945257224907426
10.932515,11.227345772875264,10.943733998430684,11.11390096773,-0.2948307728752635,-0.011218998430683413,-0.18138596772999982
12.1648958,12.120708295000508,11.801794596804097,11.993142672670796,0.04418750499949198,0.3631012031959031,0.1717531273292039
13.266363799999999,12.846244045389607,12.712972947252705,12.79293567766042,0.42011975461039164,0.5533908527472935,0.47342812233957865
14.2373407,13.304025241030171,13.705754705561116,13.464716979158833,0.9333154589698296,0.5315859944388848,0.7726237208411675
14.839191499999998,14.083110877169087,14.802181648878172,14.370739170206502,0.7560806228309112,0.03700985112182664,0.4684523297934966
15.1182408,14.534455367220357,15.687917240751698,14.995840110672429,0.5837854327796439,-0.5696764407516977,0.12240068932757175
15.2578259,15.009867676390126,15.03962778378816,15.021771722329571,0.2479582236098743,0.21819811621184115,0.2360541776704288
15.5907602,15.280464508427098,15.701140650404408,15.448734947336629,0.31029569157290204,-0.11038045040440814,0.1420252526633714
15.8964293,15.58918995488973,15.302290626657918,15.47443027128072,0.3072393451102702,0.5941386733420817,0.42199902871927897
15.931881599999999,16.177869983805135,16.273728676928,16.216213532579854,-0.24598838380513577,-0.34184707692799954,-0.284331932579855
15.8831108,16.245314189089253,15.742070742739156,16.044016905916646,-0.3622033890892524,0.14104005726084523,-0.160906105916645
15.3119434,16.003916689051106,16.10043127168508,16.042522498262837,-0.6919732890511057,-0.7884878716850778,-0.7305790982628366
15.320635900000001,15.244901426924184,15.204675265444234,15.228810974253133,0.07573447307581738,0.11596063455576733,0.0918249257468684
15.8074968,14.79773229625614,15.439055272234395,15.0542614989409,1.0097645037438596,0.36844152776560435,0.7532353010590995
15.1608978,15.282944985521748,15.624492772711232,15.419564076555684,-0.12204718552174754,-0.4635949727112312,-0.2586662765556831
13.739907800000001,15.071024217499211,14.104888566626027,14.684569963110402,-1.33111641749921,-0.36498076662602585,-0.9446621631104009
12.332949099999999,12.64877874482961,12.400325366152241,12.54939729799123,-0.31582964482961096,-0.06737626615224279,-0.21644819799123205
10.9433227,11.350642272127583,11.116055556429341,11.256807633532002,-0.40731957212758374,-0.17273285642934155,-0.3134849335320027
10.792008999999998,10.121600934160664,9.800042935503438,9.992977448595479,0.6704080658393341,0.9919660644965607,0.7990315514045196
11.0842036,9.642406769884541,9.689734765184834,9.661337681902364,1.4417968301154591,1.3944688348151661,1.4228659180976369
11.4568533,9.756152459276631,10.283974953783467,9.96728117097707,1.7007008407233695,1.1728783462165335,1.48957212902293
12.37835,10.688731499803975,11.183026143206074,10.886449166429951,1.6896185001960244,1.1953238567939248,1.4919008335700479
14.4505724,12.341029950273946,13.545448132646992,12.822797127855733,2.109542449726055,0.905124267353008,1.6277752721442678
16.360729499999998,14.139258035314992,15.27366865505071,14.593022250426724,2.2214714646850062,1.0870608449492885,1.7677072495732737
17.9138865,15.870882459772542,16.931104012621358,16.29497105707021,2.0430040402274585,0.9827824873786426,1.61891544292979
19.0348145,17.13424927820058,19.616988965166524,18.12734515298696,1.9005652217994182,-0.5821744651665242,0.9074693470130413
19.9839806,18.142124005449727,20.593174286974385,19.12254411805959,1.841856594550272,-0.6091936869743861,0.8614364819404088
20.4376445,18.84957391847463,20.93424493898244,19.683442422045186,1.588070581525372,-0.49660043898244055,0.7542020779548153
20.6943911,19.15329296220632,20.755450078142598,19.794155903948262,1.541098137793682,-0.0610589781425972,0.9002351960517387
20.8427722,19.12611086000295,21.28899747957082,19.99126560319753,1.7166613399970494,-0.4462252795708217,0.8515065968024693
21.0376179,19.32559520830007,21.441297360552266,20.17187625993581,1.7120226916999322,-0.4036794605522651,0.86574164006419
21.2284373,19.441592045916035,21.7494309626946,20.364727803362324,1.786845254083964,-0.5209936626946003,0.863709496637675
21.3958977,19.52572662462087,21.827915021074727,20.446602173937276,1.8701710753791296,-0.4320173210747278,0.9492955260627234
21.1236082,19.473059006823018,21.7969105922112,20.40260011781545,1.6505491931769818,-0.6733023922112018,0.7210080821845501
20.118751,19.368207284105733,21.36846286882253,20.16830999482961,0.7505437158942669,-1.24971186882253,-0.049558994829610015
19.0722402,18.81334836114736,20.157147236956074,19.350868054521992,0.2588918388526409,-1.084907036956075,-0.2786278545219929
18.54561,17.54715258706899,18.147188016069844,17.78716690172048,0.9984574129310104,0.39842198393015593,0.7584430982795212
16.998531,15.86371547807546,16.746703930986836,16.216910906923726,1.1348155219245406,0.25182706901316365,0.781620093076274
14.9004776,13.87490601171346,15.845273920191243,14.663053163183644,1.0255715882865406,-0.9447963201912426,0.23742443681635628
12.964216,12.604281731737569,13.102177330149129,12.803439923418477,0.3599342682624318,-0.13796133014912826,0.1607760765815236
10.7706021,11.491720744265034,12.830067464006856,12.027059384478047,-0.7211186442650348,-2.059465364006856,-1.2564572844780475
10.275568100000001,10.427197762621358,11.452646800173238,10.83737737764211,-0.1516296626213567,-1.1770787001732366,-0.5618092776421086
10.3029428,10.169923611772969,10.895300456179097,10.460074254167989,0.1330191882270313,-0.5923576561790966,-0.15713145416798824
10.4568894,10.229895897997334,11.086495705736592,10.57253534425588,0.22699350200266544,-0.6296063057365924,-0.11564594425587948
11.0714017,11.000029870165303,11.945694991243794,11.378295727861836,0.07137182983469614,-0.8742932912437951,-0.30689402786183706
12.6254706,12.311141081942036,12.703105755938008,12.467926808489278,0.3143295180579635,-0.07763515593800818,0.1575437915107223
13.8538068,14.158120163572743,14.32075698007436,14.223174878252461,-0.30431336357274397,-0.4669501800743614,-0.369368078252462
14.8569555,15.078484066618397,15.90961379636617,15.410935946596577,-0.2215285666183977,-1.05265829636617,-0.5539804465965776
15.7973104,15.697795041693166,15.795921631945088,15.737045713556721,0.09951535830683511,0.0013887680549125037,0.0602646864432792
16.6163447,16.34072346319051,16.685481139315083,16.478626557482198,0.2756212368094886,-0.06913643931508417,0.13771814251780157
16.9509014,16.792517729891255,17.100911923540547,16.915875502718404,0.1583836701087442,-0.15001052354054778,0.035025897281595775
17.0290154,16.97712142099233,17.209884472979024,17.07022673715444,0.051893979007669344,-0.180869072979025,-0.04121133715444003
17.0834944,17.11260110963674,17.16819078554006,17.134836979998067,-0.029106709636739225,-0.08469638554005954,-0.05134257999806735
17.3194441,16.99836928476186,16.85163313974233,16.93967492212148,0.32107481523813775,0.467810960257669,0.3797691778785186
17.7467042,17.29445607293935,17.671476670397237,17.445264407289937,0.4522481270606491,0.07522752960276335,0.30143979271006316
18.276283799999998,17.797904559267476,18.459833928240254,18.06267625917287,0.47837924073252225,-0.18355012824025607,0.21360754082712674
18.4119293,18.02700836290212,18.82514888871999,18.3462646685967,0.3849209370978812,-0.41321958871998987,0.06566463140330114
17.7293274,17.649535723818257,18.669799634111836,18.057641335619405,0.07979167618174188,-0.9404722341118372,-0.3283139356194056
16.9274783,17.245469876421406,17.69076568712087,17.42358810533376,-0.31799157642140585,-0.7632873871208687,-0.49610980533375937
16.7325104,16.201267429483845,16.273901291979268,16.230320998323872,0.5312429705161534,0.45860910802073107,0.5021894016761266
15.446464299999999,15.350184389246419,16.018510051859334,15.617514678133443,0.09627991075358011,-0.5720457518593349,-0.17105037813344381
13.5757211,13.639460989130452,13.509467788828328,13.587463685167744,-0.06373988913045103,0.06625331117167299,-0.011742585167743513
11.9231783,11.829730578554585,11.933224507463887,11.871128150118306,0.0934477214454148,-0.010046207463886958,0.0520501498816941
10.0522084,10.592234440935567,10.49022800554128,10.551431485308125,-0.540026040935567,-0.43801960554127994,-0.49922308530812565
9.6424863,9.711839982164815,10.113000699175313,9.872304268969014,-0.06935368216481486,-0.4705143991753129,-0.22981796896901407
9.7587216,9.708222695482686,9.923716374529317,9.794420071733906,0.05049890451731365,-0.1649947745293172,-0.035698471733907056
10.0380285,9.92003996003957,10.111939259661153,9.996799298418477,0.1179885399604288,-0.07391075966115324,0.041229201581522545
10.626323600000001,10.887368746889546,10.579948731554463,10.764400788439229,-0.26104514688954517,0.04637486844553784,-0.13807718843922778
12.15261,12.135686465395406,12.06901366342397,12.109017201555684,0.016923534604593726,0.08359633657602927,0.043592798444315406
13.364460900000001,13.494268604410603,13.41038055051656,13.46071333516927,-0.1298077044106023,-0.04591965051655933,-0.09625243516926929
14.3564767,14.180801221025899,14.102848657263234,14.149620123995259,0.1756754789741013,0.2536280427367661,0.20685657600474094
15.4381576,14.799513506559446,15.872389026773885,15.228663720978215,0.6386440934405542,-0.43423142677388427,0.2094938790217853
16.0632372,15.697547861231282,15.66831124652715,15.685853191507771,0.3656893387687177,0.39492595347284976,0.3773840084922284
16.5584627,16.1349871837029,15.834674664629414,16.01486224759908,0.4234755162970991,0.7237880353705854,0.5436004524009199
17.0094959,16.365167685640767,16.769552298677876,16.526921578539326,0.6443282143592342,0.23994360132212478,0.4825743214606746
17.3952495,16.75998205770345,17.836163350237324,17.19045478929372,0.6352674422965485,-0.440913850237326,0.20479471070627753
17.8499143,17.220265456331685,18.38993150819631,17.688132115496114,0.6296488436683134,-0.5400172081963106,0.1617821845038847
18.488151000000002,17.66461069215627,18.509404011858418,18.00252802003713,0.8235403078437322,-0.021253011858416215,0.48562297996287285
19.077443,18.167022296083882,19.120863267076924,18.54855901826711,0.9104207039161167,-0.043420267076925256,0.5288839817328892
19.2427332,18.23120529283376,19.491229840410664,18.73521549333425,1.01152790716624,-0.24849664041066433,0.5075177066657517
18.7384433,17.909752198351338,18.903509446276143,18.30725509752126,0.828691101648662,-0.1650661462761427,0.4311882024787401
18.1033112,17.473546095980122,18.379322358263448,17.8358567439446,0.629765104019878,-0.27601115826344724,0.2674544560554004
18.0370054,16.753117509973958,18.112073727739766,17.296700068605855,1.283887890026044,-0.07506832773976413,0.740305331394147
16.9246008,15.998390265596822,16.29017550577016,16.115104385508015,0.9262105344031788,0.634425294229839,0.809496414491985
15.017971000000001,14.950615980518773,15.111541875494435,15.014986344469502,0.06735501948122824,-0.09357087549443399,0.0029846555304988698
13.2658288,12.790396519792989,13.436534830225423,13.048851796282246,0.475432280207011,-0.17070603022542308,0.2169770037177532
11.243341399999998,11.34420783151479,11.805946417940572,11.52890307535024,-0.1008664315147918,-0.562605017940573,-0.285561675350241
10.734996899999999,10.3864258014092,10.669166394365742,10.499522038591817,0.34857109859079927,0.0658305056342563,0.23547486140818208
10.7863305,10.144532986772969,10.394421883715108,10.244488545549824,0.641797513227031,0.3919086162848924,0.5418419544501756
